input log file location, C:\Users\hotschmoe\Documents\GitHub\specula\results\qualcomm_dissect\prof\clean2\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.45.40.260406130939
qnn-net-run version, v2.45.40.260406130939
Backend version, v2.45.40.260406130939
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
18001566381,EXECUTE,7007,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18001566381,EXECUTE,7655,US,BACKEND,ROOT,QNN (execute) time
18003480060,EXECUTE,8042,US,NETRUN,ROOT,Graph 3: token_ar1_cl1024_2_of_4
18003480060,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18003480060,EXECUTE,7976,US,BACKEND,ROOT,RPC (execute) time
18003480060,EXECUTE,7639,US,BACKEND,ROOT,QNN accelerator (execute) time
18003480060,EXECUTE,7455,US,BACKEND,ROOT,Accelerator (execute) time
18003480060,EXECUTE,7009,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18003480060,EXECUTE,8030,US,BACKEND,ROOT,QNN (execute) time
18005401666,EXECUTE,7634,US,NETRUN,ROOT,Graph 3: token_ar1_cl1024_2_of_4
18005401666,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18005401666,EXECUTE,7578,US,BACKEND,ROOT,RPC (execute) time
18005401666,EXECUTE,7275,US,BACKEND,ROOT,QNN accelerator (execute) time
18005401666,EXECUTE,7101,US,BACKEND,ROOT,Accelerator (execute) time
18005401666,EXECUTE,6997,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18005401666,EXECUTE,7623,US,BACKEND,ROOT,QNN (execute) time
18007314953,EXECUTE,7988,US,NETRUN,ROOT,Graph 3: token_ar1_cl1024_2_of_4
18007314953,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18007314953,EXECUTE,7929,US,BACKEND,ROOT,RPC (execute) time
18007314953,EXECUTE,7662,US,BACKEND,ROOT,QNN accelerator (execute) time
18007314953,EXECUTE,7482,US,BACKEND,ROOT,Accelerator (execute) time
18007314953,EXECUTE,7039,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18007314953,EXECUTE,7974,US,BACKEND,ROOT,QNN (execute) time
18009222784,EXECUTE,7594,US,NETRUN,ROOT,Graph 3: token_ar1_cl1024_2_of_4
18009222784,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18009222784,EXECUTE,7530,US,BACKEND,ROOT,RPC (execute) time
18009222784,EXECUTE,7303,US,BACKEND,ROOT,QNN accelerator (execute) time
18009222784,EXECUTE,7121,US,BACKEND,ROOT,Accelerator (execute) time
18009222784,EXECUTE,7016,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18009222784,EXECUTE,7578,US,BACKEND,ROOT,QNN (execute) time
18011126263,EXECUTE,8053,US,NETRUN,ROOT,Graph 3: token_ar1_cl1024_2_of_4
18011126263,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18011126263,EXECUTE,7992,US,BACKEND,ROOT,RPC (execute) time
18011126263,EXECUTE,7670,US,BACKEND,ROOT,QNN accelerator (execute) time
18011126263,EXECUTE,7482,US,BACKEND,ROOT,Accelerator (execute) time
18011126263,EXECUTE,7019,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18011126263,EXECUTE,8041,US,BACKEND,ROOT,QNN (execute) time
18013046071,EXECUTE,7585,US,NETRUN,ROOT,Graph 3: token_ar1_cl1024_2_of_4
18013046071,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18013046071,EXECUTE,7527,US,BACKEND,ROOT,RPC (execute) time
18013046071,EXECUTE,7254,US,BACKEND,ROOT,QNN accelerator (execute) time
18013046071,EXECUTE,7076,US,BACKEND,ROOT,Accelerator (execute) time
18013046071,EXECUTE,6972,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18013046071,EXECUTE,7574,US,BACKEND,ROOT,QNN (execute) time
17993709617,EXECUTE,17059,US,NETRUN,ROOT,Graph 4: prompt_ar128_cl2048_2_of_4
17993709617,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
17993709617,EXECUTE,16955,US,BACKEND,ROOT,RPC (execute) time
17993709617,EXECUTE,16492,US,BACKEND,ROOT,QNN accelerator (execute) time
17993709617,EXECUTE,16301,US,BACKEND,ROOT,Accelerator (execute) time
17993709617,EXECUTE,15851,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
17993709617,EXECUTE,17035,US,BACKEND,ROOT,QNN (execute) time
17997531724,EXECUTE,16405,US,NETRUN,ROOT,Graph 4: prompt_ar128_cl2048_2_of_4
17997531724,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
17997531724,EXECUTE,16323,US,BACKEND,ROOT,RPC (execute) time
17997531724,EXECUTE,15938,US,BACKEND,ROOT,QNN accelerator (execute) time
17997531724,EXECUTE,15753,US,BACKEND,ROOT,Accelerator (execute) time
