input log file location, C:\Users\hotschmoe\Documents\GitHub\specula\results\qualcomm_dissect\prof\clean_part1\qnn-profiling-data_0.log
qnn-profile-viewer version, v2.45.40.260406130939
qnn-net-run version, v2.45.40.260406130939
Backend version, v2.45.40.260406130939
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
18154729689,EXECUTE,47,US,BACKEND,ROOT,QNN accelerator (execute) time
18154729689,EXECUTE,32,US,BACKEND,ROOT,Accelerator (execute) time
18154729689,EXECUTE,3,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18154729689,EXECUTE,163,US,BACKEND,ROOT,QNN (execute) time
18154908647,EXECUTE,171,US,NETRUN,ROOT,Graph 7: token_ar1_cl3072_1_of_4
18154908647,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18154908647,EXECUTE,149,US,BACKEND,ROOT,RPC (execute) time
18154908647,EXECUTE,40,US,BACKEND,ROOT,QNN accelerator (execute) time
18154908647,EXECUTE,26,US,BACKEND,ROOT,Accelerator (execute) time
18154908647,EXECUTE,3,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18154908647,EXECUTE,167,US,BACKEND,ROOT,QNN (execute) time
18155060411,EXECUTE,161,US,NETRUN,ROOT,Graph 7: token_ar1_cl3072_1_of_4
18155060411,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18155060411,EXECUTE,150,US,BACKEND,ROOT,RPC (execute) time
18155060411,EXECUTE,33,US,BACKEND,ROOT,QNN accelerator (execute) time
18155060411,EXECUTE,19,US,BACKEND,ROOT,Accelerator (execute) time
18155060411,EXECUTE,2,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18155060411,EXECUTE,159,US,BACKEND,ROOT,QNN (execute) time
18155212015,EXECUTE,180,US,NETRUN,ROOT,Graph 7: token_ar1_cl3072_1_of_4
18155212015,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18155212015,EXECUTE,164,US,BACKEND,ROOT,RPC (execute) time
18155212015,EXECUTE,35,US,BACKEND,ROOT,QNN accelerator (execute) time
18155212015,EXECUTE,20,US,BACKEND,ROOT,Accelerator (execute) time
18155212015,EXECUTE,2,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18155212015,EXECUTE,177,US,BACKEND,ROOT,QNN (execute) time
18155366821,EXECUTE,179,US,NETRUN,ROOT,Graph 7: token_ar1_cl3072_1_of_4
18155366821,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18155366821,EXECUTE,166,US,BACKEND,ROOT,RPC (execute) time
18155366821,EXECUTE,33,US,BACKEND,ROOT,QNN accelerator (execute) time
18155366821,EXECUTE,20,US,BACKEND,ROOT,Accelerator (execute) time
18155366821,EXECUTE,2,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18155366821,EXECUTE,178,US,BACKEND,ROOT,QNN (execute) time
18155534058,EXECUTE,118,US,NETRUN,ROOT,Graph 7: token_ar1_cl3072_1_of_4
18155534058,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18155534058,EXECUTE,107,US,BACKEND,ROOT,RPC (execute) time
18155534058,EXECUTE,32,US,BACKEND,ROOT,QNN accelerator (execute) time
18155534058,EXECUTE,19,US,BACKEND,ROOT,Accelerator (execute) time
18155534058,EXECUTE,2,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18155534058,EXECUTE,116,US,BACKEND,ROOT,QNN (execute) time
18154750822,EXECUTE,433,US,NETRUN,ROOT,Graph 8: prompt_ar128_cl4096_1_of_4
18154750822,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18154750822,EXECUTE,412,US,BACKEND,ROOT,RPC (execute) time
18154750822,EXECUTE,208,US,BACKEND,ROOT,QNN accelerator (execute) time
18154750822,EXECUTE,154,US,BACKEND,ROOT,Accelerator (execute) time
18154750822,EXECUTE,54,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18154750822,EXECUTE,431,US,BACKEND,ROOT,QNN (execute) time
18154910817,EXECUTE,107,US,NETRUN,ROOT,Graph 8: prompt_ar128_cl4096_1_of_4
18154910817,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18154910817,EXECUTE,89,US,BACKEND,ROOT,RPC (execute) time
18154910817,EXECUTE,70,US,BACKEND,ROOT,QNN accelerator (execute) time
18154910817,EXECUTE,55,US,BACKEND,ROOT,Accelerator (execute) time
18154910817,EXECUTE,37,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18154910817,EXECUTE,104,US,BACKEND,ROOT,QNN (execute) time
18155061080,EXECUTE,84,US,NETRUN,ROOT,Graph 8: prompt_ar128_cl4096_1_of_4
18155061080,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18155061080,EXECUTE,76,US,BACKEND,ROOT,RPC (execute) time
18155061080,EXECUTE,70,US,BACKEND,ROOT,QNN accelerator (execute) time
18155061080,EXECUTE,57,US,BACKEND,ROOT,Accelerator (execute) time
18155061080,EXECUTE,38,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18155061080,EXECUTE,82,US,BACKEND,ROOT,QNN (execute) time
18155214840,EXECUTE,125,US,NETRUN,ROOT,Graph 8: prompt_ar128_cl4096_1_of_4
18155214840,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18155214840,EXECUTE,82,US,BACKEND,ROOT,RPC (execute) time
18155214840,EXECUTE,73,US,BACKEND,ROOT,QNN accelerator (execute) time
18155214840,EXECUTE,59,US,BACKEND,ROOT,Accelerator (execute) time
18155214840,EXECUTE,39,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18155214840,EXECUTE,113,US,BACKEND,ROOT,QNN (execute) time
18155369009,EXECUTE,132,US,NETRUN,ROOT,Graph 8: prompt_ar128_cl4096_1_of_4
18155369009,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18155369009,EXECUTE,79,US,BACKEND,ROOT,RPC (execute) time
18155369009,EXECUTE,71,US,BACKEND,ROOT,QNN accelerator (execute) time
18155369009,EXECUTE,56,US,BACKEND,ROOT,Accelerator (execute) time
18155369009,EXECUTE,38,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18155369009,EXECUTE,126,US,BACKEND,ROOT,QNN (execute) time
18155538340,EXECUTE,85,US,NETRUN,ROOT,Graph 8: prompt_ar128_cl4096_1_of_4
18155538340,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18155538340,EXECUTE,77,US,BACKEND,ROOT,RPC (execute) time
18155538340,EXECUTE,71,US,BACKEND,ROOT,QNN accelerator (execute) time
18155538340,EXECUTE,56,US,BACKEND,ROOT,Accelerator (execute) time
18155538340,EXECUTE,37,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18155538340,EXECUTE,83,US,BACKEND,ROOT,QNN (execute) time
18154788509,EXECUTE,146,US,NETRUN,ROOT,Graph 9: token_ar1_cl4096_1_of_4
18154788509,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18154788509,EXECUTE,127,US,BACKEND,ROOT,RPC (execute) time
18154788509,EXECUTE,48,US,BACKEND,ROOT,QNN accelerator (execute) time
18154788509,EXECUTE,32,US,BACKEND,ROOT,Accelerator (execute) time
18154788509,EXECUTE,3,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18154788509,EXECUTE,145,US,BACKEND,ROOT,QNN (execute) time
18154939002,EXECUTE,169,US,NETRUN,ROOT,Graph 9: token_ar1_cl4096_1_of_4
18154939002,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18154939002,EXECUTE,120,US,BACKEND,ROOT,RPC (execute) time
18154939002,EXECUTE,32,US,BACKEND,ROOT,QNN accelerator (execute) time
18154939002,EXECUTE,19,US,BACKEND,ROOT,Accelerator (execute) time
18154939002,EXECUTE,2,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18154939002,EXECUTE,160,US,BACKEND,ROOT,QNN (execute) time
18155090412,EXECUTE,172,US,NETRUN,ROOT,Graph 9: token_ar1_cl4096_1_of_4
18155090412,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18155090412,EXECUTE,164,US,BACKEND,ROOT,RPC (execute) time
18155090412,EXECUTE,33,US,BACKEND,ROOT,QNN accelerator (execute) time
18155090412,EXECUTE,18,US,BACKEND,ROOT,Accelerator (execute) time
18155090412,EXECUTE,2,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18155090412,EXECUTE,172,US,BACKEND,ROOT,QNN (execute) time
18155244668,EXECUTE,198,US,NETRUN,ROOT,Graph 9: token_ar1_cl4096_1_of_4
18155244668,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18155244668,EXECUTE,133,US,BACKEND,ROOT,RPC (execute) time
18155244668,EXECUTE,35,US,BACKEND,ROOT,QNN accelerator (execute) time
18155244668,EXECUTE,21,US,BACKEND,ROOT,Accelerator (execute) time
18155244668,EXECUTE,2,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18155244668,EXECUTE,187,US,BACKEND,ROOT,QNN (execute) time
18155397494,EXECUTE,122,US,NETRUN,ROOT,Graph 9: token_ar1_cl4096_1_of_4
18155397494,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18155397494,EXECUTE,109,US,BACKEND,ROOT,RPC (execute) time
18155397494,EXECUTE,33,US,BACKEND,ROOT,QNN accelerator (execute) time
18155397494,EXECUTE,19,US,BACKEND,ROOT,Accelerator (execute) time
18155397494,EXECUTE,2,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18155397494,EXECUTE,118,US,BACKEND,ROOT,QNN (execute) time
18155566289,EXECUTE,112,US,NETRUN,ROOT,Graph 9: token_ar1_cl4096_1_of_4
18155566289,EXECUTE,8,COUNT,BACKEND,ROOT,Number of HVX threads used
18155566289,EXECUTE,102,US,BACKEND,ROOT,RPC (execute) time
18155566289,EXECUTE,32,US,BACKEND,ROOT,QNN accelerator (execute) time
18155566289,EXECUTE,19,US,BACKEND,ROOT,Accelerator (execute) time
18155566289,EXECUTE,2,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
18155566289,EXECUTE,110,US,BACKEND,ROOT,QNN (execute) time
18155592159,EXECUTE IPS,56.709221,INF/SEC,NETRUN,ROOT,null
